user_id,age,signup_days_ago,stated_favorite_genres,affinity_Action,affinity_Comedy,affinity_Action-Comedy,affinity_Crime,affinity_Spy-Thriller,affinity_Sci-Fi,affinity_Drama,affinity_Romance,affinity_Horror,affinity_Animation,affinity_Thriller,affinity_Mystery,affinity_Fantasy,affinity_Documentary
140,46,402,Action|Horror|Comedy,0.33853732068929754,0.12076839602781676,0.018574455171876454,0.0021357246664027597,0.04171263832955186,0.006735614697469629,0.1027816554110908,0.0012352158433052837,0.30588101024942,0.005264562597742979,0.012179288638398985,0.018984610137039143,0.021151308971213374,0.0040581985693746
141,74,70,Animation|Fantasy|Drama,4.608648360682869e-09,5.289743383836979e-05,0.0037879119842867187,0.02585380325020969,0.12921521199359562,0.0009647130991857748,0.19941383691522488,0.0006669394148346254,0.0016883774045100698,0.2940608170191623,0.0003513164218775407,0.13556027281946878,0.20664512044961159,0.0017387771855456847
142,67,747,Crime|Animation|Fantasy,0.008904209960021704,0.0016209215797908278,0.0013535645509317718,0.2479310884359972,9.929763841687615e-05,0.10970316517265698,0.02933066742859685,0.10518330511510482,0.006278498877648456,0.21470934920199575,0.07952826647717316,0.03361782405333248,0.13379947577915205,0.027940365729181023
143,36,1492,Fantasy|Spy-Thriller|Drama,0.0016556060527048097,0.0005545927713833146,0.01782625236592573,0.007570291459979792,0.36522218517805277,0.004172892947152751,0.06759326753556706,0.0021492460860742936,0.054856377028831595,0.016592130868073617,0.0086404596588934,0.027172683051555152,0.41911574375196853,0.006878271243837094
144,29,795,Animation|Documentary|Spy-Thriller,0.001649810430457633,0.006398658628082226,0.011566142435513396,6.70292513877811e-05,0.07927962550795996,0.0010813116284751458,0.05405545695228182,0.042794304344932796,0.0579874212477667,0.5191361053268093,0.04765513604862481,0.04850336643869266,0.01025484779053391,0.11957078396848184
145,42,1629,Sci-Fi|Mystery|Fantasy,2.748281190648599e-07,6.110069857774968e-07,0.02602627671211741,0.008534101270522098,0.011317377261008933,0.6897586748122672,0.012283814972357292,0.0014813902574078077,0.008423425067044037,0.011990590380149676,0.003257521344565674,0.19984878113649132,0.02697974561221739,9.741533874632286e-05
146,54,1653,Crime|Mystery|Documentary,0.07596184011605382,0.04158814893214167,0.06040570652580902,0.33068421157942424,4.873324880150022e-06,0.02703720871826153,0.03457993273542889,0.006027837445809674,0.0671866840493198,0.015640175140819154,0.016814641493641414,0.23660443290851155,0.007477248337549192,0.07998705869234987
147,66,1324,Action-Comedy|Horror|Fantasy,0.0005907568270567485,0.002124741917818583,0.4834857209367364,0.0158804733587243,0.039251543962443826,0.002829494207498538,0.0027635235758692606,0.007319841068339834,0.29823257314902035,0.0008880188325881674,0.058460653464821426,3.306330409419974e-05,0.07275862562911532,0.015380969765873234
148,74,1013,Animation|Thriller|Drama,0.0013978695785826405,0.008550483034622818,0.10034735185983899,0.009162801006980817,0.08092380281166921,0.07091941125753443,0.12245353535015166,0.08527243095717787,0.02093271762707466,0.29490086994806497,0.13092900900034696,0.012915003878439626,0.011598426223081156,0.04969628746643402
149,65,433,Thriller|Action|Spy-Thriller,0.20746464954262092,0.02796094042207984,0.0021835790607478297,0.07215868744981539,0.19272566004970787,0.06346523058161856,0.000803226190676435,0.014861133304061518,0.009505318815063054,0.08717808114633,0.27559943304421775,0.015080593635850428,0.00635344174123024,0.024660025015980074
150,54,1429,Horror|Animation|Mystery,0.04752744604468438,0.01277080142192993,0.09176467163803335,0.009151081850143142,0.0026891372834326045,0.14086653547203773,0.004438836073077701,0.00019078102193474815,0.20997278877149236,0.19034902163028838,0.12042489225194461,0.15349975233453092,0.007908632351656038,0.008445621854814277
151,41,14,Documentary|Animation|Horror,0.0018178307363682768,0.029865509113793313,0.015121734809578534,3.101890505129493e-05,0.056488485992517955,0.010246353111992684,0.04681638813079575,0.026708479742320854,0.13979853100702141,0.2853591846136831,0.009744793870703278,0.009469691978208523,0.058070329272666456,0.31046166871529857
152,33,1218,Action|Fantasy|Horror,0.23465661260795995,0.017413592892566436,0.0054654441940224395,0.06876005344510926,0.08451175144200809,0.0026220468193735007,0.029636741913545605,0.08010648628976932,0.11331396136019144,0.010590872027402378,0.0382290016592764,0.02927689942519136,0.2123514900415069,0.07306504588207663
153,73,1247,Documentary|Action-Comedy|Crime,8.527108959827227e-07,8.24767773952643e-05,0.24526457679352653,0.22383141865820577,0.005050777104632404,0.009988291710160706,0.005319382869657137,0.0017937866812216725,0.004289963022950235,0.1412327313937445,0.03971355328209155,0.002073666836670459,0.008905860118998915,0.31245266203984884
154,54,46,Horror|Drama|Fantasy,0.010917990631682556,0.025662019768500483,0.009891599236300327,0.025989218603261584,0.010355146436798995,0.001816525613634178,0.28342198067714297,0.09415614586396523,0.29789785975482064,0.015589752166030924,0.009893138515020052,0.058820496537341296,0.12156663570752968,0.034021490487971005
155,73,1000,Spy-Thriller|Sci-Fi|Action-Comedy,0.044308871367224834,0.006663126438452377,0.13447636768914695,0.04389003188767641,0.30706573163765044,0.27569870314700784,0.08987902352525079,0.02726350057672171,0.007800916129094788,0.03421732185664139,5.3632136160451164e-05,0.0031622697549377014,0.0019214638878064592,0.023599039966228235
156,28,249,Sci-Fi|Drama|Romance,0.00017244371165736175,0.005887913974666426,0.07288566412482031,0.013721504930502759,0.015072421742057024,0.3302338525795108,0.3257882579982868,0.08552413951381653,0.00023566363935375508,0.014351870667373099,0.033389241445490325,0.0013364827048181701,0.08199907084405476,0.01940147212359198
157,31,918,Mystery|Drama|Animation,0.009404765771511829,0.0460781800585931,7.047781665223208e-05,7.679779909131757e-05,1.780073347929642e-07,0.030084779210655378,0.1627669346791855,0.030393329136147666,0.03677347531302884,0.05891752825900731,0.057162798281943955,0.5561170520225798,0.010330089241589731,0.0018236144026788012
158,58,369,Spy-Thriller|Mystery|Documentary,0.002510292771543367,0.00013021714905264687,0.00030237079697684167,0.028754296495002978,0.6278878658140226,0.021915776178761778,0.009759086688656646,0.0007050876075851245,0.0006446350710020978,0.03365675899311156,0.0034399910019057935,0.15178974273994209,0.022078735838041288,0.09642514285439534
159,68,1739,Fantasy|Animation|Drama,0.0007870977531937872,0.04958956762779697,0.009633433648073718,0.007218386442707714,0.07234283285221721,0.003767494491860769,0.1695458001710737,0.00019907326823285964,0.15256635938149268,0.24372909149558833,0.02405517539039543,0.003428496048128019,0.2630230780451217,0.00011411338411713449
160,23,25,Action|Animation|Comedy,0.27556014043488114,0.13774761700871688,0.014834808030280498,0.04169221174431965,0.002193927359364683,0.0029346113573677684,0.10909374398569689,0.008605732898176384,0.01046294066064987,0.1762189926889369,0.0967121352682214,0.005800117976616419,0.037608873174995505,0.08053414741177596
161,57,1332,Animation|Spy-Thriller|Documentary,0.0551785962251722,0.007277028612276257,0.005445484486121468,0.05661670114520192,0.29186393855306697,0.010650953606512196,0.0556436260049499,5.93250282098955e-05,0.0014158139359339663,0.3016356470853691,0.011967790257423436,0.09168160902155366,0.0017911090244811766,0.10877237701372787
162,49,1195,Spy-Thriller|Drama|Thriller,0.1002086984880794,0.13048760404693804,0.005662458463121548,0.05638316178237092,0.18839698837957172,0.04166596013878345,0.17364113706107978,0.03195021845365335,0.009310619669067748,0.0008895310091602701,0.14703068427646176,0.013971730390378861,0.09946156092547312,0.0009396469158599592
163,44,709,Spy-Thriller|Mystery|Action,0.1450792181175342,0.013875649591111287,0.009149014287439762,0.009438911714238501,0.27597888292364964,0.011604170585155983,0.0009108911884837859,0.05882040020544545,0.09938895092165925,0.05203486854705545,0.022868953902613603,0.1670199899073297,0.0384281408388985,0.09540195726938472
164,22,1637,Comedy|Horror|Action-Comedy,0.003470730496405187,0.25763679408611,0.2015464221450242,0.004975052400411313,0.023870878986523715,0.05387742823615352,9.306228384605308e-07,0.10903100006203759,0.2565209208588437,0.041973896740413415,0.038289264846937884,0.0008219682924117584,0.006057027624248677,0.0019276846016403905
165,70,419,Fantasy|Thriller|Animation,0.0929992887692458,0.006795999093863911,0.013126766309795757,0.04465084876306481,0.002272430173958854,0.036574966238269585,0.060529386344240425,0.00018162701600854742,0.0007277713505771998,0.0935486726399177,0.13614723265830483,0.03453806776872216,0.40656576468687694,0.07134117818715362
166,58,654,Crime|Sci-Fi|Drama,0.0383292556659557,4.920218982283672e-10,0.02277071832578988,0.450457929903199,0.0021772418465675044,0.15152798343886578,0.1026852760075528,0.016696480848877863,0.008815942369288052,0.009207435626021653,0.08735100191951607,0.02220940031346052,0.028407176918994376,0.059364156323888854
167,60,1342,Documentary|Romance|Thriller,0.0005046142611180775,0.0016290810898852408,0.0010131370379895515,0.016426420841628677,0.01513937860203555,0.005276707164741354,0.00650766522106678,0.32829131143456947,0.008641013414640306,0.024289779136774207,0.11476956838218187,0.006067061428495138,0.028188119183799546,0.44325614280107434
168,50,1353,Thriller|Crime|Fantasy,0.03620752564840549,0.00027265860115578195,0.003377905825774009,0.31339808063539126,0.016595594609680245,0.0022346358487272213,0.020728188051942396,0.0033105324417951466,0.00788009782728656,0.0025016457772838994,0.3139618259579102,1.2496895912321561e-05,0.2779924219902913,0.001526389888444125
169,40,1254,Romance|Horror|Action,0.16680857730234516,0.0725905672967353,0.010140506769565242,0.07919571674913797,0.028379452843458886,0.020134499131754528,0.04148972120179501,0.27869625243479784,0.23682695452881772,0.03763811753603684,0.00013451960672725377,0.0204214098533234,8.159900959722489e-05,0.00746210573590793
170,30,366,Comedy|Thriller|Sci-Fi,0.007828595315546404,0.2852552110900808,0.0003957078267824056,0.017336783617010684,0.09198704763416087,0.1939939829025912,0.016230838285599073,0.004377044898514858,0.00043102511623168663,0.11973791401575144,0.22632418015613961,0.027610542091811144,0.00788977000728922,0.0006013570424904253
171,65,1735,Crime|Action|Documentary,0.254001519649238,0.05455285283223552,0.009110364802759586,0.3241852138210589,0.0013183275898285035,0.041267139485918876,0.004106511709929106,0.006818631099009636,0.07242752475183872,0.060437846716353445,0.01599888672536235,0.038873899832506886,0.0022460404964121856,0.11465524048754819
172,26,1993,Drama|Action-Comedy|Spy-Thriller,5.233194532002459e-06,0.0031009424058035815,0.2464135237428074,0.0006662996712590406,0.18752051234095524,0.008413246752362361,0.26511638912477914,0.00012305840811215022,0.0005422153157065428,0.02036113979038302,0.16824205623961208,0.054897960481341955,0.041375160436237714,0.003222262096107772
173,13,367,Thriller|Sci-Fi|Crime,0.0004279279179765907,0.08332716353769437,0.00017367290367155554,0.10197335949458365,0.04880868789031211,0.21370406277243384,0.005622117657772026,0.05586340684899352,0.0013541833563560958,0.04150639247394218,0.2296724814771165,0.06693535485304056,0.09496049137223833,0.05567069744386865
174,21,1732,Action|Drama|Sci-Fi,0.2819958372857997,0.00982030265796233,0.060728287550563684,0.018546912614417724,7.074239721995057e-05,0.1714884469487394,0.21232646576080305,0.011921673359649351,0.05872526918844903,0.12796561116804187,0.02189098856620266,2.9674720131785096e-05,0.02424304889090041,0.00024673889111908107
175,50,1587,Comedy|Action-Comedy|Spy-Thriller,0.005836299741007141,0.24107667078723313,0.16155598088680817,0.0012726995871334195,0.12312294262658034,0.03875158530325518,0.07175701485893177,0.021973869308079243,0.11582172999749199,0.03680177917005498,0.08834051238492255,0.00019506700962610422,0.00030393872539938874,0.09318990961347642
176,39,87,Mystery|Romance|Crime,0.009891300705226633,0.014588049405942534,0.08496115628794854,0.0956007831884331,0.016251715358822322,0.04006368309032827,0.012800553397215237,0.2327616287038777,0.017473836938571012,0.007636888548528155,0.029094075977238964,0.43822413059521226,0.0006348875044504507,1.731029820480111e-05
177,36,85,Documentary|Action|Spy-Thriller,0.17103008739606443,0.03972582668677767,0.006725176597499691,3.458894474686233e-05,0.10709424303919525,0.013350247042232916,0.0035330442434558396,0.0094638246584794,0.0019855090482358605,0.033140155537716896,0.002744860614401475,0.008791730239667953,0.004959603548537109,0.5974211024029887
178,32,1123,Action-Comedy|Fantasy|Comedy,0.004413219588916922,0.11906044850483864,0.4069954126955887,0.02455987799208437,1.603827341499795e-05,0.0005911958806815811,0.11200270980473899,0.0009068963255690924,0.01876198474730205,0.0058786596780649805,0.0045659958714514524,0.09071255202964983,0.14245399989462632,0.06908100871307205
179,18,151,Romance|Comedy|Horror,0.002969276580058796,0.20074433342462752,0.00011387095265990557,0.007694306895818494,0.007815697457186277,0.057168157428965555,0.024497210213664803,0.22539769712856214,0.19936044082446464,0.009032422033007277,0.09384379752246212,0.08767376945827388,0.00011167547840136512,0.0835773446018474
180,73,1144,Documentary|Mystery|Horror,0.04169693028875883,2.7926500753978186e-06,0.06922514260929298,0.03395983624335922,0.023403327497718174,0.06330479919819539,0.0011471937672220007,0.019806109735917274,0.09459878998109136,0.04151843275303612,4.208879795520441e-05,0.2737705141655706,0.00042989551389915594,0.3370941467979082
181,19,1742,Mystery|Fantasy|Documentary,0.008670056066441221,0.07895799250215256,0.08034860598125895,0.0004861976663491203,0.00096612628670674,0.017529531419312967,0.10071314580641451,0.10287819292471365,0.031074099005133162,8.322026041920964e-05,0.08254512486033798,0.24073973416096414,0.1350555697049544,0.11995240335484127
182,64,665,Crime|Horror|Mystery,0.001951268506396793,0.017964219943822038,0.0011895373673471168,0.348654427225543,0.004948959419463333,0.1398878072486615,0.007958301994030052,0.02668598960260846,0.21226437517292043,2.7717277376296366e-05,0.0014357701161063407,0.1645382537277434,0.07044984439676005,0.002043528001221336
183,58,749,Action|Romance|Thriller,0.3209022315757031,0.006917856447157734,0.0019559331715403457,0.00016168466713627002,0.004072131455316656,0.056361501275620236,0.021759715635395336,0.2908006188986254,5.649247365588997e-05,0.0005691565217000854,0.20535859744736437,0.008148741872342847,0.0013164181769516662,0.08161892038148993
184,32,1450,Crime|Mystery|Comedy,0.00045046284744939115,0.13679115549853493,0.0947592256494986,0.3949150607144227,0.050444511178175916,0.03418649214160476,0.0008740843033229486,0.014534382661652391,0.04531382481048128,0.03877307034030831,0.00030860490302180835,0.16969875455648775,0.00047214283926600987,0.018478227555773365
185,13,1124,Documentary|Horror|Animation,0.009043440414550302,0.00768968116920289,0.004021748061426402,0.033539078475954734,0.0024677210519202203,0.08393984303203593,0.08766839143485022,0.015445454234507957,0.12865967452375296,0.12121760858424482,0.010818217477624058,0.0007444475373510417,9.812735186348906e-05,0.49464656665071505
186,60,89,Comedy|Fantasy|Horror,0.014397455523408285,0.28262915069993416,0.014887236186635509,0.020410720477459135,0.025028570907914285,0.09456762885642947,0.017822923311354218,5.471427070225326e-05,0.1631241335176737,0.0037157219000352455,0.10044641449592417,0.06505212386368263,0.19431293156181614,0.003550274427030699
187,72,1637,Documentary|Sci-Fi|Spy-Thriller,0.02803790845947945,0.0021476051615913353,0.04414190293966861,0.0037573339446065725,0.09813540295728614,0.2405912552299563,0.022708989713751893,0.007687595221109036,0.052321481018291156,0.004255019856728571,0.03319936696476893,0.04136564936759228,0.03463454303090705,0.3870159461342629
188,22,1602,Documentary|Sci-Fi|Action-Comedy,0.009760406231002614,0.0006234682478036393,0.15126276260282737,0.09721782026340131,0.0053387335702823405,0.27754904753665793,0.0010127270050521657,0.03559806923311509,0.007651886186444994,0.03073202552895049,0.0016467615131033407,0.012029219560488826,0.002875611543572957,0.366701460977297
189,50,324,Thriller|Drama|Mystery,5.126035777841666e-05,0.02751022493144656,4.484208504806051e-05,0.0038538983115085613,0.11621415048154311,0.018025826556265008,0.1732540768403402,0.034435547684520514,0.012317070647997752,0.0903309160538272,0.29216957629580464,0.1341250850647008,0.06409368623885987,0.03357383845035938
190,29,855,Horror|Animation|Documentary,0.1002228817529316,0.08722816327167823,0.015030758226824046,0.0020270753895260236,0.08673148254596576,0.042898445357414175,0.0347840836556853,0.00533641224615346,0.2271085806179681,0.1996637070010227,0.021482201250955513,0.02627256177755785,0.038541227430586744,0.11267241947573053
191,68,718,Thriller|Romance|Action-Comedy,0.008107639043497235,0.056769274867579246,0.18510818187338413,0.016877755996719222,0.04028776064624285,0.06050481576061431,0.050511273821865765,0.21069932854465157,0.015194468466641473,0.021734821696548095,0.2740866580878453,0.018835304298219533,0.040546723320843955,0.0007359935753471279
192,14,1114,Crime|Action-Comedy|Documentary,0.017770834679049198,0.03289576928541512,0.177260819168453,0.5307428611482886,0.006222756420901976,0.006888067501039488,0.006618093988005961,0.06413388579270353,0.0018059675851630041,0.005763856188517507,0.0009967481070985078,0.008290037692302332,0.040453255909497485,0.10015704653356437
193,49,1833,Spy-Thriller|Action|Animation,0.13586692988087073,0.08446153066229223,0.0034663482887850486,0.10025720992353424,0.4087026826179149,0.0017134077751105562,0.0032280380717316067,0.07217008829703157,0.035236495472978094,0.1140519189726863,1.3247763681585148e-05,0.017071042163989233,0.001197578046785022,0.022563482062608723
194,33,1430,Action-Comedy|Spy-Thriller|Drama,0.06402351768738744,0.04215306101740876,0.23275422993609488,0.03970017806817764,0.2088709381440187,0.005570575144503919,0.09516489347325649,0.09242512208566615,0.010919840171632804,0.03889011396722958,0.08583176577455108,0.035273827185613074,0.04289084298892639,0.0055310943555330686
195,28,944,Thriller|Crime|Comedy,0.006697077673522235,0.18557483570997066,0.09376320656583786,0.20039447447030628,0.052441184206564254,8.027616405322593e-05,0.02131445384349521,0.013005771419445427,0.026941481155943307,0.093276301264061,0.23740322450581658,0.06722250885531153,0.0018821760829334359,3.0280827389442983e-06
196,41,246,Comedy|Sci-Fi|Crime,0.01925792361690768,0.36896409456497525,0.05745803645795466,0.13976634891831063,0.05984254711091236,0.150278193365537,0.0030658015238006907,0.0019444851798764745,0.11316810799885683,0.004579674803034323,9.376249593590243e-05,0.042393040452770425,0.008847312731620255,0.030340670779507507
197,60,1003,Spy-Thriller|Comedy|Documentary,0.09141136815985894,0.18407043328261702,0.01046229584454768,0.06684841681377097,0.3301656810613352,0.08105921550329226,0.014357952949326694,0.009797125017828666,0.0005985216051683307,0.03101362125461544,0.0027516602619644614,0.008756599125127473,0.02558017577520773,0.14312693334533927
198,37,187,Sci-Fi|Thriller|Drama,0.04006825215185874,0.05776879774891504,0.04529600378829743,0.016547509509021806,0.017563616337101146,0.4489982223081217,0.10912067053500216,0.07363001190168648,0.021285783264832655,9.678790690607777e-08,0.14469001476997237,0.004364596261459122,0.016708426906461217,0.003957997729363146
199,53,1159,Thriller|Horror|Fantasy,0.0013136666575680573,0.0030327084058809485,0.0010756508687631216,0.006823471098501147,3.0477528572565344e-06,0.009900902050485732,0.0012353182873071726,0.001652243231570327,0.29439677781016166,0.01093013924474431,0.4640385071784933,0.07703005981925504,0.12830070084257225,0.0002668067518397964
200,33,272,Romance|Action-Comedy|Action,0.12922056977350604,0.0009734132273886623,0.13024864068094505,1.6161783474042418e-05,0.003606909408961615,0.05875929440426577,0.0002601595371220971,0.3121510974182484,0.06765575804623514,0.07035492523539003,0.03663530389251072,0.05211367306859682,0.12608422918512868,0.011919864338226744
201,60,118,Romance|Animation|Fantasy,0.12468504134651515,0.059330117628353295,0.02002946256299695,0.12075718987460062,0.007422698924786714,0.015915476665968212,0.0008886877850310247,0.17020539332503368,0.01802915147324927,0.16477195830190045,0.10616910752224121,0.009423923601063578,0.16250027731228892,0.019871513675970922
202,37,837,Action|Mystery|Crime,0.3529290472505677,0.03695627518204628,0.01809931890209129,0.1260118305710206,0.0069694367874876375,0.03741029465402666,0.0029864156603703024,0.07514496901585534,0.0024749804742309413,0.014221027968109349,0.08204987515078428,0.13770001942633378,0.0815063471230951,0.025540161833980835
203,68,487,Mystery|Documentary|Spy-Thriller,0.001296746188058338,0.008563056924505404,0.054764399578802275,0.04679038460498186,0.15202560789974126,0.059350203843160365,0.013686107302427569,1.420371097162257e-06,0.0006552010450848262,0.04324810899775899,0.008244000794453366,0.3377671244286788,0.00040875357641234026,0.2731988844448376
204,34,750,Comedy|Crime|Spy-Thriller,8.038935638085406e-05,0.31021934799666845,0.011239978328923157,0.17311239362771044,0.16046167214632626,0.014216439553678016,0.02918543308183907,0.03799352091194435,0.019434628762395142,0.014878803930426622,0.017726282003888077,0.07005425218014548,0.027388880969553324,0.1140079771501207
205,14,1938,Horror|Animation|Romance,0.012585818806612368,0.05312883727545957,0.047330585939909124,0.003239698402623218,0.0020451676353492824,0.07553405879028895,0.018267463719700453,0.1277114338676023,0.505123655927405,0.13872179060208772,0.008984914175362416,0.0007495732286738464,0.003335109163571236,0.003241892465354474
206,62,467,Horror|Fantasy|Animation,0.05146976803490018,0.035962000358110376,3.9475102591112315e-06,0.04362073954714417,0.024660746570016313,0.004838139545871141,0.01462058753776276,0.00010633866532779528,0.6899597710576734,0.06280659002245753,0.0033280568522489036,0.0026318713627547052,0.06494583369378652,0.0010456092416871669
207,56,529,Documentary|Action-Comedy|Fantasy,0.010065507325900573,0.0006906812875930978,0.2460210531583428,0.009812671927927298,0.012217195637375887,6.413841478214948e-05,0.03891223029139159,0.03956793530763661,0.011844078274255819,0.010077984056143885,0.0006362623329344938,0.056885697156234226,0.11891602122059775,0.44428854360888387
208,50,1502,Mystery|Animation|Horror,0.07891029857379708,0.08362187965176207,0.0002801183101702773,0.0025577983383767533,0.0767103355292855,0.021233809723948338,0.1157383891896419,0.043041800047567594,0.1469726894008555,0.14826369004816936,0.10137108942434836,0.15025773265301987,0.019686807185745885,0.011353561923311573
209,15,954,Crime|Fantasy|Action,0.09724796015255095,0.02619802410379259,0.0016673288885249468,0.22682255808108337,0.06846852333769345,0.0604817942212119,0.06333997531531359,0.005417446764181523,0.024352996807917582,0.03901607562085438,0.08859148652564429,0.0656463028055282,0.18744844681329462,0.045301080562408585
210,48,116,Animation|Thriller|Romance,0.011161431618106047,0.0201110485394043,0.01903234901910081,0.06313102517505853,0.0007128183674551105,0.05310055441886694,0.06911131938182512,0.15599778016014104,0.007725074192574923,0.2037454798785549,0.16685412789537893,0.15019284988909273,0.07895023681808339,0.00017390464635723597
211,15,1107,Fantasy|Comedy|Romance,0.0005596398450858557,0.14560008094026697,0.06769134721838628,0.04886214099394681,0.10319019702578011,0.050897332504575114,0.02650527331812434,0.126035811019546,0.07367223386431627,5.712193517189072e-09,0.000140522336856575,0.04503046922435302,0.3118031937023187,1.1752294250472687e-05
212,74,859,Horror|Animation|Crime,0.026918767141566474,0.001303283568857182,0.11348522757234894,0.11954046351985642,1.1494464586182028e-08,0.008226850427368126,0.0045817704201011585,0.00137710836475118,0.5238477260694953,0.14706371334948493,0.0008658253652474671,0.02468600575164393,0.018723975445967985,0.009379271508846593
213,67,417,Fantasy|Comedy|Documentary,0.0008179635555853391,0.1518636161852859,0.03854569610781164,0.0017760196637143725,0.00577662351044172,0.01288514615695564,0.07018357397787944,0.01762024144592267,0.054608752322868735,0.00750921982182302,0.10458887551227852,0.003660231724590003,0.3953221681518493,0.13484187186299368
214,49,766,Mystery|Crime|Documentary,0.0791814646555044,0.0020496949225124387,0.023416831471251162,0.13221556066500392,0.05690752806847804,0.02329940076319696,0.009857225492436922,0.0363146222271398,0.005588222632304601,0.04881171245051026,0.009713976465130255,0.40508999311908306,0.05767474732183509,0.1098790197456131
215,34,1527,Crime|Documentary|Mystery,0.10513289016461332,0.08859456071530071,9.64366901784771e-07,0.28411907641167333,0.036314080409011816,0.013038382237018949,0.09413384058658639,0.029518491588826832,0.09897543775917647,0.006653494328589151,0.002456314206049876,0.11698195121049997,0.000706093388087657,0.1233744226276638
216,36,1380,Romance|Fantasy|Crime,0.06221076200915758,0.029305164798278653,0.09529821864717021,0.12829587771325948,0.0020596057036431975,0.03309927899924859,0.03093753283893013,0.24558421334624606,0.05917008342445345,0.022644445710179595,0.06443126719269596,0.0005698295728331791,0.2221076863691549,0.004286033674749129
217,62,272,Drama|Thriller|Romance,0.023134599598267767,0.03132031313349208,0.018305864053166643,0.10913289539059513,0.011614228062720153,0.05183097361268415,0.3815080605328829,0.127056585343676,0.031229713389023195,0.00010057214744410011,0.20393021818826687,0.00037032307523006495,0.005150071781505679,0.005315581691045408
218,34,102,Documentary|Mystery|Spy-Thriller,3.736814378450859e-05,0.0050815778105639834,0.015926940524446775,0.005412965800876519,0.09005902271617389,0.0252935606230292,0.0508500699914532,0.07698381393585639,0.005425687149862579,0.08823465395348366,0.05967839127958568,0.09197789406846982,0.00016631086703820035,0.4848717431353756
219,51,1967,Thriller|Action-Comedy|Action,0.17124119985572994,0.00792703635066306,0.21966234463769416,0.1433665759599987,8.765273018810666e-06,0.06179319588765794,0.013161942877136942,0.040035503402398254,0.06443796134051917,0.0013592878060410276,0.26882411248252147,0.002069631885699038,0.005030372462872156,0.0010820697780491767
220,23,1936,Action|Action-Comedy|Animation,0.2947349311885527,0.026993488948976817,0.2317782646268489,0.03949118489629326,0.00027247085152026676,0.0010903734770371998,0.01786022859233207,0.01972607400388996,0.010383864362188217,0.21558929869806462,0.027330876066692576,9.428248316377782e-05,0.018567868098844753,0.09608679370559464
221,33,1312,Drama|Spy-Thriller|Action-Comedy,0.021841141866720624,0.02153619252190011,0.23070470673385285,0.0648507358691801,0.2638133914015373,0.03022420088022421,0.26424216588400756,0.007871525936676844,0.028473174587189686,0.0011073811153722711,0.0017904255784981745,0.045569634990266054,0.016614539336415397,0.0013607832981588014
222,41,780,Spy-Thriller|Comedy|Documentary,0.033754391177609276,0.29687672328596015,0.003094675709069296,0.0025112463410913474,0.3451022677103035,0.010319821768726624,0.0447439774566887,0.0003753414733089529,0.025140057880130712,0.01610254671736243,0.001039374475331624,4.684228845922182e-05,0.004612485251542769,0.2162802484644153
223,70,1665,Horror|Romance|Documentary,0.01695587042722974,0.009634140497142772,0.056068906048916164,6.434929464344125e-06,0.07391794754252323,0.006047333033201382,0.08030050881305711,0.26248965249398964,0.35133891099748105,0.000851177524398198,0.005117128423827734,0.05105382434306976,0.004430447221830888,0.08178771770386806
224,23,1145,Crime|Spy-Thriller|Fantasy,0.06631965952601032,0.0012796882547596487,0.014846847716545946,0.322720837853027,0.1561969711677486,0.0018071165928950955,0.06808402364608616,0.016087589487584774,0.03245496608018512,0.01072944959727399,0.054804449442760736,0.04126773288482691,0.1455443631597157,0.06785630459057979
225,70,665,Documentary|Action-Comedy|Animation,9.50031319708367e-05,0.006859892006717481,0.2133458055446922,0.004349197035678107,0.024396497628158074,0.03065973370728387,0.05246339875798349,0.03857169040961072,0.05890098385723776,0.07372055815842696,0.015338719651720881,0.011796761762646801,0.003401467627698168,0.4661002907201748
226,55,1542,Sci-Fi|Spy-Thriller|Action-Comedy,0.04877093890917343,2.4468654695914855e-05,0.1377054107133673,0.03578871451153595,0.1398724731383351,0.264501926206249,0.07098470694585543,0.11701242901653916,0.051285428344958306,0.1039764401662758,1.4847565305740043e-05,0.020023276253205508,0.00310280058942271,0.006936138985080645
227,51,1708,Sci-Fi|Thriller|Fantasy,0.017377674360378022,0.0007844741782650708,0.012312516625038052,0.0351372436337457,0.0011504772101284646,0.4481313272976754,0.06563149007335736,0.04311500025187243,0.03952224268162608,0.000810573562182141,0.24075201519036332,0.009309131486074602,0.07659343759561664,0.009372395853676722
228,71,1776,Sci-Fi|Fantasy|Action,0.1198515879382097,0.004118909968920223,0.011367570801314373,0.11098648054656038,0.0284880808904122,0.3518451135447943,1.1667372738664776e-05,0.007221324746728006,0.08507216311645499,0.06053434774944474,0.007745028755246289,0.011327868426381007,0.13335504158402303,0.06807481455877215
229,72,98,Documentary|Crime|Sci-Fi,0.008207436428926487,0.017425098194880806,0.03151417757636037,0.23444057914002828,0.009904072795795681,0.10152306301547356,0.06257148265174621,0.017295445992111507,0.00783566463130236,0.08204320421650232,0.009694064152568866,0.0006198551567913872,0.018846639471449184,0.39807921657606316
230,42,736,Crime|Spy-Thriller|Action,0.11377420112704667,0.0546515981481111,4.228749506648293e-08,0.3039506108450043,0.20565459753907103,0.05537699053923882,0.011518621045588335,0.054217871106172925,0.0029228481759830493,4.161844868547098e-05,0.07333379554964782,0.07923265616832394,0.02822896945078321,0.017095579568848242
